id;text;rating;polarity;n_words;score
2218;I had never been diagnosed with high blood pressure, but had recently gained several pounds because of the double round of steroids I was put on because of a severe skin rash (seasonal allergic reaction). Since we had recently moved I didn't have a PCP yet and the rash on my arms looked like it may have been getting infected, I went to a local emergent care center and saw a doctor there. They took my blood pressure and immediately put me on Benicar HCT, 20 mg, once a day. I took the medication as prescribed until the anal pain got to be too bad. Since going off the medication my BP is a little elevated but I'm reluctant to go back on any meds, especially no one seems to be willing to admit the Benicar caused this problem or is offering any solutions to help it get better.;1;;149;3
2217;Benicar/HCT was taken once a day due to my blood pressure being high. It did help control my blood pressure, if I ever forgot to take it I could feel the results - headache, etc. When I first began taking it I felt really tired all the time but eventually got used to it. I started losing weight (not because of the medication, I was actually trying to lose weight) and my potassium got so low that my physician took me off of the HCT part and started me just on the Benicar 40 mg daily. I am still taking potassium pills until my labs show that my potassium is okay.;8;;111;3
1655;Starting with the first day of menstruation as day 1, a daily dose of 150 mg is taken from day 5 to 9 of the monthly cycle. Chlomiphene citrate does first suppress estrogen in the womens body therefore the body reacts with an increased effort to build estrogen. After day 9 the increased effort to build estrogen comes effectiv in the ovaries producing more ovuls.;1;;65;3
1526;I took 100mg Fluvoxamine about an hour before bed each night. I continue to take it nightly.;9;;17;3
1308;I was to take 1 pill in the morning after breakfast, then 1 at night before I go to bed. I am to take it for 6 months as a test. The generic was a cheaper version for my parents.;10;;40;3
1126;"I was given one month's free sample of Evista by my doctor. I took one 60 mg pill each morning with 600 mg Calcium with Vitamin D as directed by my doctor. I also walk 30 minutes daily on my treadmill, again at my Dr.'s direction. I refilled the presciption at a local discount ""member's only"" store and paid $106 for one month of the drug. I have since purchased the drug on line for about half the cost. Once I receive it, I will resume taking the drug. Looks like I'll have about a two week vacation. Biggest concerns about taking this drug are blood clots and stroke. You are not allowed to smoke and alcohol consumption needs to be kept to a low level because it's not good for the bones. Other lifestlye issues related to healthy bones are followed.";9;;142;3
1781;Patient mood was extremely low when treatment was started. Initial dose was 5mg, increasing to 10mg after 1 week. Started taking in the morning but caused too much drowsiness therefore changed to take in the evening;8;;36;3
248;The treatment includes Wellbutrin XL 300 mg. This is a time released tablet and delivers medication during the day. In addition, I would take Lexapro 5 to 10 mg for the aggitation and racing thoughts. This was really helpful with anger and outbursts. If I had trouble sleeping I would take Trazadone 10 mg at night, and if I did not have it I would take Simply Sleep or Tylenol PM, but only one tablet. Sometimes I would cut the Trazadone in half for a 5 mg dose. I have had low grade anxiety and depression for many years. I have been menopausal for 4 years. I have a lot of stress in my life with two teenage boys and we live in a high end community outside D.C. with cut throat competition on every corner.;10;;136;3
1980;After the initial dosage taken (described above), I reduced the dosage to just one tablet (25 mg) but I increased the frequency to one tablet every two hours. I figured this would be equivalent to the recommended directions of 2 tablets every 4 hours but I spread the tablets out to keep the effects of the medication fresh. I also learned not to take this medication on an empty stomach. It worked since I did not suffer any nausea, drowsiness, dry mouth, or upset stomach.;9;;85;3
779;500mg twice a day for injuries....then 500mg here and there for spot pain reduction. I used after deep physical therapy work that may make my pain worse - seemed pretty effective.;8;;31;3
1958;Once I started taking Lyrica, it took a couple of weeks to gain full advantage of its benefits. Originally, I has been places on a dose of 200mg three times a day, which I believe what was recommended for fibromyalgia. The resultant relief of pain was pretty good. However, I found myself very tired and mentally dull. I switched doctors and was given the reduced dosage of 75mg. twice a day. Although my pain relief results have not been as good, I do still have some relief while at the same time being able to be more alert and functional.;8;;100;3
352;Took 300 mg three times daily, doctor wanted to increase but side effects too severe. I could barely function on what was prescribed.;1;;23;3
2577;Just visit the doctor from time to time and take klonopin twice a day and my 200 mgs of zoloft once a day.;9;;23;3
2053;Daily use of drug was generally effective in reducing severity of hot flashes, but at 1.5 mg I still had them. However, I didn't want to increase the possibility of more severe side effects, so I was willing to put up with some discomfort. I am concerned about continuing to take it for years.;9;;54;3
